65.207231711233,130.914463422466
71.7927949765666,144.085589953133
64.4696362245444,129.439272449089
94.1860168863794,188.872033772759
35.8224692654165,72.144938530833
12.1745991480635,24.8491982961269
20.596786776522,41.693573553044
96.745242848362,193.990485696724
62.5964041905253,125.692808381051
80.0474503264426,160.594900652885
82.236952246752,164.973904493504
34.7419232901337,69.9838465802674
85.7052935207839,171.910587041568
20.765284169063,42.030568338126
8.65642659628951,17.812853192579
87.465315878387,175.430631756774
97.5993738876515,195.698747775303
67.0756456998858,134.651291399772
5.6011527760966,11.7023055521932
39.4446039024314,79.3892078048629
14.7599784514205,30.0199569028411
